Date,priceUSD,difficulty,hashrate,size90var,difficulty14sma,difficulty30sma,difficulty90sma,difficulty3ema,difficulty7ema,difficulty14ema,difficulty30ema,difficulty90ema,difficulty3wma,difficulty14wma,difficulty30wma,difficulty90wma,hashrate7sma,hashrate14sma,hashrate30sma,hashrate90sma,hashrate3ema,hashrate7ema,hashrate14ema,hashrate30ema,hashrate90ema,hashrate7wma,hashrate14wma,hashrate30wma,hashrate90wma,mining_profitability90trx,sentinusd90smaUSD,sentinusd30emaUSD,sentinusd90emaUSD,sentinusd90wmaUSD,sentinusd90stdUSD,sentinusd90varUSD,transactionfees90smaUSD,transactionfees90emaUSD,transactionfees90wmaUSD,transactionfees90trxUSD,median_transaction_fee14smaUSD,median_transaction_fee90smaUSD,median_transaction_fee14emaUSD,median_transaction_fee90emaUSD,transactionvalue3smaUSD,transactionvalue14smaUSD,transactionvalue30smaUSD,transactionvalue90smaUSD,transactionvalue7emaUSD,transactionvalue14emaUSD,transactionvalue30emaUSD,transactionvalue90emaUSD,transactionvalue7wmaUSD,transactionvalue14wmaUSD,transactionvalue30wmaUSD,transactionvalue90wmaUSD,transactionvalue90stdUSD,transactionvalue90varUSD,mediantransactionvalue30smaUSD,mediantransactionvalue30emaUSD,mediantransactionvalue30wmaUSD,mediantransactionvalue90wmaUSD,top100cap30trx,top100cap30rsi,fee_to_reward90trxUSD,price3smaUSD,price7smaUSD,price14smaUSD,price30smaUSD,price90smaUSD,price3emaUSD,price7emaUSD,price14emaUSD,price30emaUSD,price90emaUSD,price3wmaUSD,price7wmaUSD,price14wmaUSD,price30wmaUSD,price90wmaUSD,price90varUSD,price7rsiUSD
2016/12/23,894.707,310153855703.0,2.361851094975568e+18,6986252809,301669425259.0,292377173295.0,267305932059.0,310104577678.0,308341505593.0,303240737544.0,293459761701.0,269567528903.0,310153855703.0,306707466903.0,298052328908.0,278161581272.0,2.2811877883295447e+18,2.2373331684901809e+18,2.199742504136332e+18,1.996698930198034e+18,2.3648277850856125e+18,2.3073953296936e+18,2.2587422069420864e+18,2.1924399166295887e+18,2.0127416289863967e+18,2.329052611535494e+18,2.266662997403936e+18,2.2287639611524127e+18,2.078166971294776e+18,-0.331,1258670070,1153849200,1160049620,1225248697,1502946830,5.6471229375351366e+17,0.22899999999999998,0.23800000000000002,0.251,0.342,0.157,0.128,0.159,0.134,7161.0,5177.0,4427.0,5879.0,6237.0,5530.0,5111.0,5468.0,6411.0,5722.0,4915.0,5496.0,6164.0,9499455.0,120.598,125.13600000000001,125.473,122.47200000000001,-0.013999999999999999,35.51,0.484,852.703,815.961,795.393,770.9760000000001,702.077,860.393,828.3969999999999,804.687,777.525,717.591,866.6510000000001,832.935,809.92,787.183,738.467,4340.0,98.10799999999999
2016/12/24,897.765,310153855703.0,2.1788511083221368e+18,6090008076,303340003037.0,293322271246.0,268143901360.0,310129216691.0,308794593120.0,304162486632.0,294536800024.0,270459536085.0,310153855703.0,307838724295.0,299199211644.0,279103293879.0,2.309158671008076e+18,2.257630731870096e+18,2.2036987428725512e+18,1.9955281694550088e+18,2.2718394467038743e+18,2.275259274350734e+18,2.2480900604594263e+18,2.1915632193194304e+18,2.0163923867739955e+18,2.3034684415336407e+18,2.2588653893815304e+18,2.227416129164401e+18,2.082170315868932e+18,-0.32799999999999996,1261016103,1142714221,1156120112,1219151707,1500546302,5.629098010635884e+17,0.231,0.24,0.253,0.345,0.159,0.129,0.162,0.135,6691.0,5325.0,4475.0,5878.0,6100.0,5551.0,5148.0,5473.0,6372.0,5790.0,4997.0,5492.0,6164.0,9499617.0,121.49799999999999,125.684,126.314,122.65100000000001,-0.016,35.248000000000005,0.483,881.618,831.837,804.377,776.285,705.357,879.079,845.7389999999999,817.0980000000001,785.2819999999999,721.551,889.182,853.3860000000001,823.57,795.363,742.768,4645.0,98.169
2016/12/25,871.821,310153855703.0,2.3861936540395366e+18,6489035571,305010580814.0,294267369196.0,268909753087.0,310141536197.0,309134408766.0,304961335841.0,295544352003.0,271331938714.0,310153855703.0,308747237984.0,300285120318.0,280026589579.0,2.3063769432996905e+18,2.2629854587977943e+18,2.2091326547601152e+18,2.000005432489425e+18,2.329016550371706e+18,2.3029928692729344e+18,2.2665038729367744e+18,2.2041200215594373e+18,2.0245198871534577e+18,2.322727187291506e+18,2.276007112337457e+18,2.2391899944009805e+18,2.090756370475185e+18,-0.326,1256532587,1115269272,1146476099,1207202287,1504600797,5.6595588933481805e+17,0.23199999999999998,0.24,0.254,0.34700000000000003,0.16,0.13,0.161,0.135,6096.0,5420.0,4524.0,5866.0,5794.0,5461.0,5131.0,5460.0,6083.0,5731.0,5022.0,5470.0,6168.0,9510522.0,122.042,125.735,126.635,122.675,-0.017,45.133,0.48100000000000004,888.097,843.86,811.842,780.846,708.326,875.45,852.2589999999999,824.3939999999999,790.8660000000001,724.8539999999999,884.283,863.382,832.563,801.5269999999999,746.426,4831.0,74.27
2016/12/26,896.85,310153855703.0,2.450666527096672e+18,6396213081,306681158591.0,295212467146.0,269675604815.0,310147695950.0,309389270500.0,305653671823.0,296486900629.0,272185167659.0,310153855703.0,309433007970.0,301310054932.0,280933053373.0,2.3351644050207954e+18,2.2633895746003471e+18,2.2191052832675223e+18,2.006739452883108e+18,2.3898415387341885e+18,2.339911283728869e+18,2.291058893491428e+18,2.22002624772313e+18,2.03388574737199e+18,2.3587995832407506e+18,2.301031254777308e+18,2.2547728248743068e+18,2.100661009917102e+18,-0.32299999999999995,1259641237,1108343936,1143431054,1201738419,1501373816,5.635308340385144e+17,0.23399999999999999,0.242,0.256,0.349,0.163,0.131,0.16399999999999998,0.136,5367.0,5467.0,4601.0,5878.0,5730.0,5471.0,5157.0,5461.0,5954.0,5746.0,5088.0,5463.0,6161.0,9490031.0,124.02600000000001,128.109,129.248,123.49700000000001,-0.018000000000000002,46.645,0.479,888.812,859.2080000000001,820.591,786.248,711.558,886.15,863.4069999999999,834.055,797.703,728.6339999999999,888.66,876.6289999999999,843.8969999999999,809.0110000000001,750.57,5099.0,79.804
2016/12/27,911.0269999999999,310153855703.0,2.2490741352380247e+18,6339192992,308351736369.0,296157565097.0,270441456542.0,310150775827.0,309580416801.0,306253696340.0,297368639666.0,273019644319.0,310153855703.0,309896034251.0,302274015484.0,281822685261.0,2.3452914268389934e+18,2.2496390951231048e+18,2.2225997017319465e+18,2.0103191643307512e+18,2.3194578369861074e+18,2.317201996606158e+18,2.2854609257243072e+18,2.2219003049821555e+18,2.0386151624899249e+18,2.3372770157950566e+18,2.2991225295289984e+18,2.2567062991949844e+18,2.1059870468919352e+18,-0.32,1258783078,1112348458,1144024087,1199777381,1501488542,5.63616960556619e+17,0.23600000000000002,0.244,0.257,0.35200000000000004,0.16399999999999998,0.132,0.166,0.13699999999999998,5766.0,5661.0,4733.0,5882.0,6019.0,5660.0,5269.0,5493.0,6148.0,5935.0,5235.0,5485.0,6163.0,9496259.0,126.016,130.138,131.54,124.25,-0.018000000000000002,46.826,0.47700000000000004,893.2330000000001,876.51,830.118,792.195,714.961,898.5880000000001,875.312,844.318,805.015,732.643,899.7669999999999,889.584,855.955,817.061,754.954,5403.0,82.31700000000001
2016/12/28,950.293,312083434212.0,2.5404230462598533e+18,6333845761,310160141182.0,297166982331.0,271228748031.0,311117105019.0,310206171154.0,307030994723.0,298317981250.0,273878189152.0,311118644958.0,310393593964.0,303301490910.0,282737893561.0,2.3772812060480046e+18,2.2728237832805169e+18,2.2361278659007447e+18,2.0190450773348787e+18,2.42994044162298e+18,2.3730072590195814e+18,2.3194558751290465e+18,2.242450159258136e+18,2.0496439071881649e+18,2.386059920650271e+18,2.3378937230138993e+18,2.2772110311000108e+18,2.117637681659608e+18,-0.318,1263916245,1123058874,1146976522,1200207641,1498559505,5.614201472114002e+17,0.237,0.245,0.259,0.354,0.16699999999999998,0.133,0.16899999999999998,0.138,6280.0,5799.0,4823.0,5902.0,6119.0,5761.0,5343.0,5513.0,6165.0,6036.0,5344.0,5496.0,6158.0,9480193.0,127.574,132.571,134.239,125.185,-0.019,47.736999999999995,0.475,919.39,896.4060000000001,842.5160000000001,799.449,718.801,924.441,894.057,858.448,814.387,737.426,928.297,908.03,871.9789999999999,827.2610000000001,760.1260000000001,5868.0,87.38799999999999
2016/12/29,965.6239999999999,317688400354.0,2.4172348339788524e+18,6406615186,310829864500.0,298363231769.0,272078316921.0,314402752687.0,312076728454.0,308451982141.0,299567685708.0,274841050937.0,314564320865.0,311397361853.0,304625453364.0,283758984821.0,2.369184914272948e+18,2.301782899633528e+18,2.2451955684358364e+18,2.0276256688038697e+18,2.423587637800916e+18,2.3840641527593994e+18,2.332493069642354e+18,2.2537265898852787e+18,2.0577228286560924e+18,2.3960483276329825e+18,2.3571485297736765e+18,2.2888953516211791e+18,2.1263891048825523e+18,-0.315,1265087456,1133805767,1150111889,1200772904,1498473310,5.61355565139999e+17,0.239,0.247,0.261,0.35700000000000004,0.16899999999999998,0.134,0.17300000000000001,0.139,6316.0,5801.0,4891.0,5899.0,6000.0,5745.0,5362.0,5516.0,6012.0,6016.0,5397.0,5491.0,6158.0,9480898.0,129.075,134.67,136.66,126.056,-0.019,47.486999999999995,0.473,942.315,912.584,856.01,807.2239999999999,722.81,945.0319999999999,911.949,872.738,824.145,742.442,951.414,925.334,888.393,837.982,765.551,6385.0,88.846
2016/12/30,950.955,317688400354.0,2.4444710758162964e+18,6163935514,311368046261.0,299559481208.0,272927885811.0,316045576520.0,313479646429.0,309683504569.0,300736764072.0,275782750924.0,316754239330.0,312311833300.0,305872238434.0,284761404237.0,2.380987768678766e+18,2.3310877785041587e+18,2.2579591749079987e+18,2.033419947560196e+18,2.434029356808606e+18,2.399165883523624e+18,2.347423470465546e+18,2.266032685751796e+18,2.0662227901321408e+18,2.4148698680188186e+18,2.3761736199313807e+18,2.3017518359683057e+18,2.1355505423993088e+18,-0.312,1273622558,1156794779,1157584935,1205719014,1494748160,5.585680151562076e+17,0.24100000000000002,0.249,0.263,0.36,0.172,0.135,0.175,0.141,6460.0,5948.0,5020.0,5931.0,6330.0,5955.0,5488.0,5556.0,6314.0,6218.0,5554.0,5522.0,6157.0,9476862.0,130.416,136.067,138.418,126.73100000000001,-0.019,43.731,0.47100000000000003,955.6239999999999,920.6189999999999,868.29,814.331,726.581,947.9939999999999,921.7,883.1669999999999,832.326,747.0239999999999,955.7339999999999,934.927,901.052,847.255,770.565,6811.0,78.695
2016/12/31,952.778,317688400354.0,2.5362749107481267e+18,5974755222,311906228022.0,300755730647.0,273777454702.0,316866988437.0,314531834910.0,310750824007.0,301830418026.0,276703754208.0,317688400354.0,313154547179.0,307041846120.0,285745151809.0,2.432048311882479e+18,2.37060349144528e+18,2.270350507378737e+18,2.0407363135751345e+18,2.4851521337783665e+18,2.433443140329749e+18,2.372603662503224e+18,2.283467668009624e+18,2.0765536059698547e+18,2.453691653536158e+18,2.4035319042305766e+18,2.319707689893476e+18,2.1466022998320105e+18,-0.309,1277711392,1143282882,1152964614,1198548416,1489132046,5.543785623639895e+17,0.243,0.251,0.265,0.36200000000000004,0.17300000000000001,0.136,0.175,0.141,6070.0,6011.0,5038.0,5940.0,6059.0,5861.0,5473.0,5549.0,6112.0,6124.0,5568.0,5507.0,6151.0,9459234.0,131.233,136.547,139.262,127.115,-0.019,48.475,0.46799999999999997,956.452,928.4780000000001,880.158,821.17,730.3810000000001,950.3860000000001,929.47,892.448,840.097,751.546,954.311,942.967,912.317,856.187,775.5360000000001,7216.0,79.042
2017/01/01,970.988,317688400354.0,2.4040708125675894e+18,6265957484,312444409783.0,301806159327.0,274627023592.0,317277694396.0,315320976271.0,311675834187.0,302853513660.0,277604515662.0,317688400354.0,313925503490.0,308134276424.0,286710227538.0,2.4346021916722007e+18,2.3704895674859484e+18,2.2850856718273467e+18,2.0494969059208696e+18,2.4446114731729777e+18,2.4261000583892096e+18,2.3767992825118054e+18,2.2912485160456207e+18,2.08375178633464e+18,2.446697278707435e+18,2.4079942137135514e+18,2.328334806357272e+18,2.1545876734362404e+18,-0.305,1275954006,1122402721,1145638807,1188480922,1490915870,5.55707532820651e+17,0.245,0.253,0.267,0.365,0.174,0.13699999999999998,0.175,0.142,6131.0,6091.0,5088.0,5952.0,6001.0,5856.0,5496.0,5555.0,6072.0,6100.0,5619.0,5505.0,6146.0,9442163.0,132.099,137.121,140.18,127.531,-0.019,49.403999999999996,0.465,958.24,942.645,893.253,827.948,734.3839999999999,960.687,939.8489999999999,902.92,848.5419999999999,756.3689999999999,961.579,953.5939999999999,924.428,865.8530000000001,780.824,7685.0,82.387
2017/01/02,1010.0,317688400354.0,2.28672906356822e+18,6330936512,312982591544.0,302836913778.0,275476592482.0,317483047375.0,315912832292.0,312477509676.0,303810603124.0,278485480161.0,317688400354.0,314624702233.0,309158937135.0,287656631423.0,2.411182554025279e+18,2.37317347952304e+18,2.2855679398336108e+18,2.05376382455444e+18,2.3656702683705994e+18,2.3912573096839624e+18,2.364789919985994e+18,2.2909569384664343e+18,2.0882128253947187e+18,2.409728996681439e+18,2.396826146524521e+18,2.3284408316308767e+18,2.1598015670109071e+18,-0.302,1279274731,1127325227,1146805022,1186783066,1488880099,5.541909876656122e+17,0.247,0.256,0.271,0.369,0.177,0.138,0.179,0.14300000000000002,5542.0,6117.0,5163.0,5965.0,5889.0,5816.0,5499.0,5555.0,5928.0,6028.0,5649.0,5496.0,6137.0,9416598.0,133.47899999999998,137.879,141.262,128.019,-0.019,51.338,0.462,977.847,958.7769999999999,908.992,836.1239999999999,738.8330000000001,985.2310000000001,957.331,917.168,858.944,761.939,987.346,970.377,939.9639999999999,877.584,786.877,8334.0,87.38799999999999
2017/01/03,1017.0,317688400354.0,2.6596952409807734e+18,6294819631,313520773304.0,303867668229.0,276326161373.0,317585723864.0,316356724307.0,313172295099.0,304705944881.0,279347082802.0,317688400354.0,315252143408.0,310117097560.0,288584363464.0,2.4698427119885286e+18,2.4075670694137646e+18,2.296017131043184e+18,2.0617119165478807e+18,2.5126827546756864e+18,2.4583667925081646e+18,2.404110629451965e+18,2.3147465063705856e+18,2.1007728784845225e+18,2.471857168420312e+18,2.43502904805222e+18,2.352578076866177e+18,2.1731187409982991e+18,-0.298,1285569500,1157165852,1156542382,1193609004,1489288762,5.544952542218972e+17,0.25,0.259,0.27399999999999997,0.373,0.18100000000000002,0.139,0.182,0.145,5984.0,6218.0,5288.0,5980.0,6060.0,5917.0,5569.0,5577.0,6040.0,6089.0,5740.0,5509.0,6137.0,9415094.0,135.154,139.002,142.66899999999998,128.643,-0.019,54.217,0.46,999.296,973.934,925.222,844.561,743.3510000000001,1001.0,972.279,930.495,869.1489999999999,767.547,1007.0,984.9639999999999,954.382,889.2610000000001,792.993,8991.0,88.133
2017/01/04,1075.0,317688400354.0,2.425219116292856e+18,6448690243,314058955065.0,304898422681.0,277175730263.0,317637062109.0,316689643319.0,313774442467.0,305543522653.0,280189749122.0,317688400354.0,315807827014.0,311008757697.0,289493423661.0,2.4533850077075287e+18,2.4153331068777713e+18,2.3050381845481792e+18,2.06694817696244e+18,2.468950935484271e+18,2.450079873454338e+18,2.406925094364084e+18,2.3218737715268613e+18,2.10790356502976e+18,2.4607012694963927e+18,2.437382654302766e+18,2.360913688817769e+18,2.181107910223464e+18,-0.295,1293990643,1202846564,1172117646,1206348507,1493726236,5.578045169003013e+17,0.255,0.267,0.282,0.37799999999999995,0.18600000000000003,0.141,0.19,0.147,6746.0,6291.0,5402.0,6013.0,6573.0,6210.0,5733.0,5633.0,6547.0,6342.0,5922.0,5556.0,6150.0,9456013.0,136.774,141.384,145.298,129.711,-0.018000000000000002,54.345,0.45799999999999996,1034.0,991.706,944.056,855.22,748.503,1038.0,997.8839999999999,949.722,882.41,774.298,1045.0,1010.0,974.312,904.1089999999999,800.275,9990.0,92.29299999999999
2017/01/05,1045.0,317688400354.0,2.5011623355070515e+18,6607469966,314597136826.0,305929177132.0,278025299153.0,317662731232.0,316939332578.0,314296303518.0,306327063150.0,281013895303.0,317688400354.0,316291753053.0,311833917547.0,290383812015.0,2.465374650782986e+18,2.4172797825279703e+18,2.3200244893215063e+18,2.0743959602718167e+18,2.4850566354956605e+18,2.462850488967516e+18,2.419490059849813e+18,2.333440775654616e+18,2.11654661493036e+18,2.472645601446273e+18,2.4488265514533376e+18,2.3735668598473743e+18,2.1906510785431247e+18,-0.29100000000000004,1307206668,1272985175,1196686380,1228238713,1507629389,5.6823659332530886e+17,0.258,0.271,0.28600000000000003,0.384,0.191,0.14300000000000002,0.196,0.149,8514.0,6590.0,5634.0,6073.0,7644.0,6829.0,6063.0,5748.0,7680.0,6950.0,6274.0,5662.0,6232.0,9709834.0,139.705,145.726,149.938,131.484,-0.018000000000000002,55.383,0.45799999999999996,1046.0,1003.0,957.795,864.8539999999999,753.291,1041.0,1010.0,962.3889999999999,892.882,780.2410000000001,1050.0,1023.0,987.735,916.335,806.7860000000001,10740.0,76.092
2017/01/06,927.9839999999999,317688400354.0,2.3383251496379694e+18,6638591866,315135318587.0,306959931583.0,278771390405.0,317675565793.0,317126599522.0,314748583096.0,307060052647.0,281819928381.0,317688400354.0,316703921523.0,312592577109.0,291255528525.0,2.4502109470432246e+18,2.415599357860999e+18,2.319980046844464e+18,2.078405080713966e+18,2.411690892566816e+18,2.4317191541351296e+18,2.4086680718215675e+18,2.333755896556767e+18,2.1214208684404173e+18,2.4408832261600174e+18,2.438299267068005e+18,2.3747475476097265e+18,2.196451720067656e+18,-0.287,1312943123,1300153905,1207618558,1236741875,1509544119,5.6968086199572685e+17,0.26,0.272,0.28800000000000003,0.39,0.19399999999999998,0.14400000000000002,0.198,0.15,9092.0,6632.0,5785.0,6100.0,7809.0,7026.0,6208.0,5804.0,7989.0,7179.0,6447.0,5711.0,6249.0,9763902.0,140.843,146.374,150.974,132.07299999999998,-0.017,46.945,0.457,1016.0,999.725,960.172,870.435,756.7439999999999,984.658,989.192,957.802,895.1469999999999,783.488,991.35,1005.0,983.76,920.408,810.625,10861.0,42.327
2017/01/07,865.388,317688400354.0,2.3694147861862395e+18,6403456129,315673500347.0,307990686034.0,279428786537.0,317681983073.0,317267049730.0,315140558731.0,307745752499.0,282608246446.0,317688400354.0,317044332426.0,313284736385.0,292110847425.0,2.4263737863915274e+18,2.4292110491370066e+18,2.3183037036362885e+18,2.0814457971599493e+18,2.3905528393765274e+18,2.416143062147907e+18,2.403434300403524e+18,2.336056470081249e+18,2.1268712842150515e+18,2.4206841859457705e+18,2.4321413241780367e+18,2.377936885631777e+18,2.2028475377703432e+18,-0.28300000000000003,1309714928,1293072286,1207239882,1234048373,1509335996,5.695237871707328e+17,0.261,0.273,0.289,0.395,0.195,0.145,0.198,0.151,8598.0,6699.0,5877.0,6086.0,7515.0,6973.0,6235.0,5822.0,7844.0,7179.0,6501.0,5723.0,6239.0,9730777.0,141.076,145.72899999999998,150.686,132.225,-0.016,48.86,0.456,946.033,987.2410000000001,957.8589999999999,873.7260000000001,759.5089999999999,925.023,958.2410000000001,945.48,893.227,785.288,916.143,971.07,971.122,920.082,813.013,10767.0,33.131
2017/01/08,908.784,317688400354.0,2.338644932689968e+18,6442337234,316211682108.0,309021440485.0,280086182670.0,317685191714.0,317372387386.0,315480270947.0,308387213651.0,283379238840.0,317688400354.0,317312985760.0,313910395373.0,292951718058.0,2.417027232123295e+18,2.425814711897752e+18,2.3283038362597565e+18,2.0866468097805683e+18,2.364598886033248e+18,2.3967685297834225e+18,2.394795718041716e+18,2.3362234676689085e+18,2.1315256501155983e+18,2.3987519725203794e+18,2.4200658419851e+18,2.3792492229900785e+18,2.20850026602375e+18,-0.28,1304064897,1261271947,1198293226,1222849518,1513111669,5.723767306679869e+17,0.263,0.27399999999999997,0.29,0.401,0.19699999999999998,0.146,0.196,0.152,6934.0,6770.0,5927.0,6071.0,7103.0,6826.0,6212.0,5823.0,7459.0,7068.0,6501.0,5718.0,6235.0,9717592.0,141.595,145.44799999999998,150.705,132.481,-0.015,50.225,0.455,900.7189999999999,978.3539999999999,960.5,878.403,762.758,916.904,945.877,940.587,894.2310000000001,788.002,897.5189999999999,951.456,964.579,922.3439999999999,816.294,10776.0,43.126000000000005
2017/01/09,890.7280000000001,317688400354.0,2.5244012646299873e+18,6442237551,316749863869.0,310052194936.0,280743578803.0,317686796034.0,317451390628.0,315774688201.0,308987290213.0,284133286346.0,317688400354.0,317509881526.0,314469554075.0,293778140425.0,2.450980403703548e+18,2.431081478864417e+18,2.349294371047312e+18,2.0955872648534257e+18,2.444500075331617e+18,2.428676713495064e+18,2.412076457586819e+18,2.348363970698656e+18,2.1401602790060247e+18,2.425595480647052e+18,2.433210715682731e+18,2.3919006699817073e+18,2.218121243053408e+18,-0.276,1302354457,1262568736,1200119137,1222350777,1512862359,5.7218812959833805e+17,0.264,0.276,0.292,0.406,0.19899999999999998,0.147,0.19699999999999998,0.153,6470.0,6868.0,6037.0,6072.0,7055.0,6837.0,6257.0,5847.0,7333.0,7087.0,6564.0,5737.0,6235.0,9718479.0,143.864,147.53,153.036,133.54,-0.015,48.141000000000005,0.45399999999999996,888.3,961.3480000000001,960.062,882.3610000000001,765.637,903.816,932.09,933.94,894.005,790.26,892.5239999999999,929.549,955.2760000000001,923.1389999999999,819.1060000000001,10758.0,40.208
2017/01/10,899.0889999999999,319489481520.0,2.2400074250080988e+18,6528956558,317416694284.0,311142985426.0,281420986949.0,318588138777.0,317960913351.0,316269993977.0,309664850942.0,284910345580.0,318588940937.0,317875163880.0,315078411274.0,294629698726.0,2.391025001421737e+18,2.4304338567051366e+18,2.346920369312524e+18,2.100800265523476e+18,2.342253750169858e+18,2.381509391373322e+18,2.3891339199096566e+18,2.341373225815394e+18,2.1423547217753009e+18,2.3728522359731886e+18,2.4077341751685555e+18,2.3848498992694994e+18,2.2212953125073567e+18,-0.272,1301145644,1266638019,1202877895,1222862605,1512612119,5.719988557727872e+17,0.266,0.27699999999999997,0.294,0.41,0.2,0.14800000000000002,0.198,0.154,6442.0,6844.0,6137.0,6062.0,6928.0,6799.0,6275.0,5862.0,7068.0,7044.0,6597.0,5747.0,6229.0,9699707.0,145.236,147.1,152.842,133.783,-0.013999999999999999,48.211000000000006,0.45299999999999996,899.534,944.485,959.21,886.753,768.546,901.452,923.8389999999999,929.293,894.3330000000001,792.6519999999999,897.918,913.985,947.1460000000001,924.2180000000001,822.039,10765.0,42.316
2017/01/11,843.3580000000001,336899932796.0,2.7505919312431846e+18,6540130148,319189301326.0,312814124292.0,282291844553.0,327744035786.0,322695668212.0,319020652486.0,311421952997.0,286052973871.0,327894526964.0,320472929014.0,316740149814.0,295849016218.0,2.437506832128927e+18,2.445445919918232e+18,2.357106470158598e+18,2.1125234081016568e+18,2.5464228407065216e+18,2.473780026340788e+18,2.437328321420794e+18,2.3677744326171873e+18,2.1557225725328369e+18,2.4627439684285496e+18,2.450421918440296e+18,2.4108932258456714e+18,2.23557644801768e+18,-0.268,1323889803,1364151484,1237498089,1255323068,1538972216,5.921088704147228e+17,0.267,0.278,0.295,0.415,0.2,0.149,0.19699999999999998,0.155,8179.0,7177.0,6344.0,6121.0,7965.0,7369.0,6585.0,5977.0,7936.0,7609.0,6916.0,5858.0,6317.0,9974809.0,146.623,148.54399999999998,154.407,134.661,-0.013999999999999999,46.367,0.452,877.725,911.437,951.571,889.053,770.8530000000001,872.405,903.7189999999999,917.835,891.044,793.7660000000001,869.83,888.703,931.699,921.419,823.683,10626.0,33.211
2017/01/12,781.2919999999999,336899932796.0,2.7021707709507374e+18,6592430983,320561553643.0,314485263158.0,283162702157.0,332321984291.0,326246734358.0,321404556528.0,313065693629.0,287170489452.0,333998190917.0,322834346544.0,318294072943.0,297049193981.0,2.466222322906597e+18,2.4657984868447954e+18,2.3657928009263094e+18,2.1227262525697623e+18,2.624296805828629e+18,2.530877712493276e+18,2.4726406480247864e+18,2.3893483899290286e+18,2.167732423047516e+18,2.5289099531340006e+18,2.484651898577964e+18,2.4331554388000026e+18,2.24853573071766e+18,-0.265,1330758089,1387651360,1248287133,1264213393,1540613738,5.933726727273833e+17,0.26899999999999996,0.278,0.295,0.419,0.19899999999999998,0.15,0.19399999999999998,0.155,9042.0,7452.0,6522.0,6167.0,8349.0,7653.0,6773.0,6054.0,8304.0,7919.0,7119.0,5932.0,6354.0,10093398.0,147.722,148.82299999999998,154.809,135.17,-0.013000000000000001,46.426,0.451,841.2460000000001,873.803,938.405,889.174,772.461,826.8489999999999,873.112,899.6289999999999,883.9630000000001,793.492,821.613,856.1669999999999,908.995,914.466,823.913,10424.0,25.954
2017/01/13,805.197,336899932796.0,2.875384408439464e+18,6513452484,321933805961.0,316156402024.0,284033559762.0,334610958543.0,328910033968.0,323470606697.0,314603386479.0,288263444250.0,336899932796.0,325012797097.0,319740180661.0,298230232017.0,2.5429450741639526e+18,2.4965780106035927e+18,2.3877777008057554e+18,2.1352156090771087e+18,2.7498406071340467e+18,2.6170043864798234e+18,2.526339816080077e+18,2.4207055524135726e+18,2.1832852139352512e+18,2.631200474517217e+18,2.5392633547905874e+18,2.4660323167040773e+18,2.2650776682093007e+18,-0.262,1325117190,1387806606,1251402969,1265516680,1535979257,5.898080694841892e+17,0.27,0.278,0.295,0.42200000000000004,0.19899999999999998,0.15,0.192,0.156,9208.0,7433.0,6607.0,6130.0,8023.0,7572.0,6791.0,6076.0,8107.0,7864.0,7153.0,5951.0,6295.0,9905845.0,148.954,149.09799999999998,155.155,135.68,-0.013000000000000001,47.728,0.449,809.949,856.262,927.9939999999999,890.1239999999999,774.305,816.023,856.1339999999999,887.038,878.882,793.7489999999999,803.5889999999999,839.015,891.2339999999999,909.048,824.632,10235.0,32.574
2017/01/14,825.581,336899932796.0,2.619960872498472e+18,6556783895,323306058278.0,317109323987.0,284904417366.0,335755445670.0,330907508675.0,325261183510.0,316041873338.0,289332378064.0,336899932796.0,327008280675.0,321078472969.0,299392130326.0,2.578737372208558e+18,2.502555579300046e+18,2.4080494897211474e+18,2.1448690159295007e+18,2.68490073981626e+18,2.6177435079844854e+18,2.538822623602529e+18,2.4335607343545334e+18,2.1928824811564209e+18,2.6504544241008466e+18,2.5557144030432384e+18,2.4810118761681234e+18,2.2757314102625183e+18,-0.259,1318103812,1344549283,1239664840,1252158458,1541242952,5.938574591997051e+17,0.271,0.278,0.29600000000000004,0.425,0.198,0.151,0.18899999999999997,0.156,7218.0,7423.0,6590.0,6098.0,7295.0,7244.0,6682.0,6055.0,7471.0,7554.0,7056.0,5929.0,6286.0,9879305.0,148.75799999999998,147.362,153.429,135.503,-0.012,43.852,0.447,804.023,850.576,918.908,891.753,776.37,820.802,848.495,878.8439999999999,875.443,794.449,811.405,831.345,877.579,904.8839999999999,825.7589999999999,10059.0,38.080999999999996
